700	1.77120275714286	-16.49838	1.05294
701	1.76867607703281	-16.56996	1.05603
702	1.7661565954416	-16.64153	1.05911
703	1.76364428165007	-16.71311	1.06219
704	1.76113910511364	-16.78481	1.06534
705	1.75864103546099	-16.85658	1.06853
706	1.75615004249292	-16.92835	1.07172
707	1.75366609618105	-17.00013	1.07491
708	1.75118916666667	-17.0719	1.0781
709	1.74871922425952	-17.14398	1.08136
710	1.74625623943662	-17.21612	1.08464
711	1.74380018284107	-17.28826	1.08792
712	1.7413510252809	-17.36041	1.09119
713	1.73890873772791	-17.43255	1.09447
714	1.73647329131653	-17.50493	1.09786
715	1.73404465734266	-17.57731	1.10125
716	1.73162280726257	-17.64969	1.10463
717	1.72920771269177	-17.72208	1.10802
718	1.7267993454039	-17.79447	1.11142
719	1.72439767732962	-17.86725	1.11495
720	1.72200268055556	-17.94004	1.11848
721	1.71961432732316	-18.01282	1.12201
722	1.7172325900277	-18.0856	1.12554
723	1.71485744121715	-18.15839	1.12908
724	1.71248885359116	-18.23154	1.13278
725	1.7101268	-18.30468	1.13648
726	1.70777125344353	-18.37782	1.14018
727	1.70542218707015	-18.45096	1.14387
728	1.70307957417582	-18.5241	1.14757
729	1.70074338820302	-18.59757	1.15146
730	1.69841360273973	-18.67105	1.15535
731	1.69609019151847	-18.74453	1.15924
732	1.6937731284153	-18.81801	1.16313
733	1.69146238744884	-18.89148	1.16702
734	1.68915794277929	-18.96536	1.1711
735	1.68685976870748	-19.03931	1.17521
736	1.68456783967391	-19.11327	1.17933
737	1.6822821302578	-19.18723	1.18344
738	1.68000261517615	-19.26119	1.18756
739	1.67772926928281	-19.33539	1.19182
740	1.67546206756757	-19.40974	1.19618
741	1.6732009851552	-19.48409	1.20054
742	1.67094599730458	-19.55844	1.2049
743	1.66869707940781	-19.6328	1.20926
744	1.66645420698925	-19.70731	1.2137
745	1.6642173557047	-19.78218	1.21834
746	1.66198650134048	-19.85706	1.22297
747	1.65976161981258	-19.93193	1.22761
748	1.65754268716578	-20.00681	1.23225
749	1.65532967957276	-20.08168	1.23688
750	1.65312257333333	-20.15702	1.2418
751	1.6509213448735	-20.23239	1.24674
752	1.64872597074468	-20.30776	1.25168
753	1.64653642762284	-20.38313	1.25662
754	1.64435269230769	-20.4585	1.26155
755	1.64217474172185	-20.53411	1.26665
756	1.64000255291005	-20.60995	1.2719
757	1.63783610303831	-20.68578	1.27715
758	1.63567536939314	-20.76162	1.2824
759	1.63352032938076	-20.83746	1.28766
760	1.63137096052632	-20.9133	1.29291
761	1.62922724047306	-20.98974	1.29843
762	1.62708914698163	-21.06619	1.30396
763	1.62495665792923	-21.14265	1.30949
764	1.6228297513089	-21.2191	1.31503
765	1.62070840522876	-21.29555	1.32056
766	1.61859259791123	-21.37222	1.32616
767	1.61648230769231	-21.44925	1.33189
768	1.61437751302083	-21.52628	1.33761
769	1.61227819245774	-21.60331	1.34334
770	1.61018432467532	-21.68034	1.34907
771	1.60809588845655	-21.75737	1.35479
772	1.6060128626943	-21.83492	1.36061
773	1.60393522639069	-21.91271	1.36646
774	1.60186295865633	-21.99049	1.37231
775	1.59979603870968	-22.06828	1.37816
776	1.59773444587629	-22.14607	1.38401
777	1.59567815958816	-22.22386	1.38985
778	1.59362715938303	-22.30233	1.39575
779	1.59158142490372	-22.38086	1.40164
780	1.58954093589744	-22.4594	1.40754
781	1.58750567221511	-22.53793	1.41343
782	1.58547561381074	-22.61647	1.41932
783	1.58345074074074	-22.69504	1.42522
784	1.58143103316327	-22.77431	1.43107
785	1.57941647133758	-22.85358	1.43693
786	1.57740703562341	-22.93285	1.44278
787	1.57540270648031	-23.01212	1.44864
788	1.57340346446701	-23.09139	1.45449
789	1.57140929024081	-23.17075	1.46033
790	1.56942016455696	-23.25097	1.46608
791	1.56743606826802	-23.33119	1.47183
792	1.56545698232323	-23.41141	1.47758
793	1.56348288776797	-23.49163	1.48333
794	1.56151376574307	-23.57185	1.48908
795	1.55954959748428	-23.65212	1.49482
796	1.55759036432161	-23.73326	1.50038
797	1.5556360476788	-23.8144	1.50594
798	1.55368662907268	-23.89554	1.5115
799	1.55174209011264	-23.97668	1.51707
800	1.5498024125	-24.05782	1.52263
801	1.54786757802747	-24.13896	1.52819
802	1.54593756857855	-24.22093	1.5335
803	1.54401236612702	-24.30297	1.5388
804	1.54209195273632	-24.38501	1.54409
805	1.54017631055901	-24.46705	1.54938
806	1.53826542183623	-24.54909	1.55468
807	1.53635926889715	-24.63113	1.55997
808	1.53445783415842	-24.71395	1.56503
809	1.53256110012361	-24.79711	1.56999
810	1.53066904938272	-24.88027	1.57495
811	1.52878166461159	-24.96343	1.57991
812	1.52689892857143	-25.04659	1.58487
813	1.52502082410824	-25.12975	1.58983
814	1.52314733415233	-25.21329	1.59463
815	1.52127844171779	-25.29746	1.59917
816	1.51941412990196	-25.38164	1.60371
817	1.51755438188495	-25.46581	1.60824
818	1.5156991809291	-25.54999	1.61278
819	1.51384851037851	-25.63416	1.61732
820	1.51200235365854	-25.71834	1.62186
821	1.51016069427527	-25.80362	1.62596
822	1.50832351581509	-25.88898	1.63004
823	1.50649080194411	-25.97435	1.63411
824	1.50466253640777	-26.05971	1.63819
825	1.5028387030303	-26.14507	1.64227
826	1.50101928571429	-26.23043	1.64634
827	1.49920426844015	-26.31621	1.65026
828	1.4973936352657	-26.40259	1.65396
829	1.49558737032569	-26.48896	1.65766
830	1.49378545783133	-26.57534	1.66136
831	1.4919878820698	-26.66172	1.66506
832	1.49019462740385	-26.7481	1.66876
