8.78626e-08, 0.000873444, 588.271
8.78626e-08, 0.000874444, 581.109
8.78626e-08, 0.000875444, 574.003
8.78626e-08, 0.000876444, 566.953
8.78626e-08, 0.000877444, 559.959
8.78626e-08, 0.000878444, 553.022
8.78626e-08, 0.000879444, 546.141
8.78626e-08, 0.000880444, 539.315
8.78626e-08, 0.000881444, 532.547
8.78626e-08, 0.000882444, 525.834
8.78626e-08, 0.000883444, 519.178
8.78626e-08, 0.000884444, 512.578
8.78626e-08, 0.000885444, 506.034
8.78626e-08, 0.000886444, 499.547
8.78626e-08, 0.000887444, 493.115
8.78626e-08, 0.000888444, 486.74
8.78626e-08, 0.000889444, 480.421
8.78626e-08, 0.000890444, 474.158
8.78626e-08, 0.000891444, 467.951
8.78626e-08, 0.000892444, 461.8
8.78626e-08, 0.000893444, 455.705
8.78626e-08, 0.000894444, 449.665
8.78626e-08, 0.000895444, 443.681
8.78626e-08, 0.000896444, 437.753
8.78626e-08, 0.000897444, 431.88
8.78626e-08, 0.000898444, 426.063
8.78626e-08, 0.000899444, 420.3
8.78626e-08, 0.000900444, 414.593
8.78626e-08, 0.000901444, 408.941
8.78626e-08, 0.000902444, 403.343
8.78626e-08, 0.000903444, 397.8
8.78626e-08, 0.000904444, 392.312
8.78626e-08, 0.000905444, 386.878
8.78626e-08, 0.000906444, 381.498
8.78626e-08, 0.000907444, 376.172
8.78626e-08, 0.000908444, 370.9
8.78626e-08, 0.000909444, 365.682
8.78626e-08, 0.000910444, 360.517
8.78626e-08, 0.000911444, 355.405
8.78626e-08, 0.000912444, 350.346
8.78626e-08, 0.000913444, 345.341
8.78626e-08, 0.000914444, 340.388
8.78626e-08, 0.000915444, 335.487
8.78626e-08, 0.000916444, 330.639
8.78626e-08, 0.000917444, 325.842
8.78626e-08, 0.000918444, 321.098
8.78626e-08, 0.000919444, 316.405
8.78626e-08, 0.000920444, 311.763
8.78626e-08, 0.000921444, 307.173
8.78626e-08, 0.000922444, 302.633
8.78626e-08, 0.000923444, 298.144
8.78626e-08, 0.000924444, 293.706
8.78626e-08, 0.000925444, 289.317
8.78626e-08, 0.000926444, 284.979
8.78626e-08, 0.000927444, 280.69
8.78626e-08, 0.000928444, 276.45
8.78626e-08, 0.000929444, 272.26
8.78626e-08, 0.000930444, 268.118
8.78626e-08, 0.000931444, 264.025
8.78626e-08, 0.000932444, 259.981
8.78626e-08, 0.000933444, 255.984
8.78626e-08, 0.000934444, 252.035
8.78626e-08, 0.000935444, 248.134
8.78626e-08, 0.000936444, 244.28
8.78626e-08, 0.000937444, 240.473
8.78626e-08, 0.000938444, 236.713
8.78626e-08, 0.000939444, 232.999
8.78626e-08, 0.000940444, 229.331
8.78626e-08, 0.000941444, 225.709
8.78626e-08, 0.000942444, 222.133
8.78626e-08, 0.000943444, 218.602
8.78626e-08, 0.000944444, 215.115
8.78626e-08, 0.000945444, 211.674
8.78626e-08, 0.000946444, 208.277
8.78626e-08, 0.000947444, 204.924
8.78626e-08, 0.000948444, 201.614
8.78626e-08, 0.000949444, 198.349
8.78626e-08, 0.000950444, 195.126
8.78626e-08, 0.000951444, 191.946
8.78626e-08, 0.000952444, 188.809
8.78626e-08, 0.000953444, 185.715
8.78626e-08, 0.000954444, 182.662
8.78626e-08, 0.000955444, 179.651
8.78626e-08, 0.000956444, 176.681
8.78626e-08, 0.000957444, 173.753
8.78626e-08, 0.000958444, 170.865
8.78626e-08, 0.000959444, 168.018
8.78626e-08, 0.000960444, 165.211
8.78626e-08, 0.000961444, 162.444
8.78626e-08, 0.000962444, 159.717
8.78626e-08, 0.000963444, 157.028
8.78626e-08, 0.000964444, 154.379
8.78626e-08, 0.000965444, 151.769
8.78626e-08, 0.000966444, 149.197
8.78626e-08, 0.000967444, 146.663
8.78626e-08, 0.000968444, 144.166
8.78626e-08, 0.000969444, 141.708
8.78626e-08, 0.000970444, 139.286
8.78626e-08, 0.000971444, 136.901
8.78626e-08, 0.000972444, 134.553
8.78626e-08, 0.000973444, 132.241
8.78626e-08, 0.000974444, 129.965
8.78626e-08, 0.000975444, 127.725
8.78626e-08, 0.000976444, 125.52
8.78626e-08, 0.000977444, 123.35
8.78626e-08, 0.000978444, 121.215
8.78626e-08, 0.000979444, 119.114
8.78626e-08, 0.000980444, 117.047
8.78626e-08, 0.000981444, 115.015
8.78626e-08, 0.000982444, 113.015
8.78626e-08, 0.000983444, 111.05
8.78626e-08, 0.000984444, 109.117
8.78626e-08, 0.000985444, 107.216
8.78626e-08, 0.000986444, 105.349
8.78626e-08, 0.000987444, 103.513
8.78626e-08, 0.000988444, 101.709
8.78626e-08, 0.000989444, 99.9365
8.78626e-08, 0.000990444, 98.1953
8.78626e-08, 0.000991444, 96.485
8.78626e-08, 0.000992444, 94.8054
8.78626e-08, 0.000993444, 93.1561
8.78626e-08, 0.000994444, 91.5368
8.78626e-08, 0.000995444, 89.9473
8.78626e-08, 0.000996444, 88.3874
8.78626e-08, 0.000997444, 86.8566
8.78626e-08, 0.000998444, 85.3548
8.78626e-08, 0.000999444, 83.8816
8.78626e-08, 0.00100044, 82.4368
8.78626e-08, 0.00100144, 81.02
8.78626e-08, 0.00100244, 79.6311
8.78626e-08, 0.00100344, 78.2698
8.78626e-08, 0.00100444, 76.9356
8.78626e-08, 0.00100544, 75.6285
8.78626e-08, 0.00100644, 74.3481
8.78626e-08, 0.00100744, 73.0942
8.78626e-08, 0.00100844, 71.8664
8.78626e-08, 0.00100944, 70.6645
8.78626e-08, 0.00101044, 69.4883
8.78626e-08, 0.00101144, 68.3374
8.78626e-08, 0.00101244, 67.2117
8.78626e-08, 0.00101344, 66.1108
8.78626e-08, 0.00101444, 65.0345
8.78626e-08, 0.00101544, 63.9826
8.78626e-08, 0.00101644, 62.9547
8.78626e-08, 0.00101744, 61.9506
8.78626e-08, 0.00101844, 60.9701
8.78626e-08, 0.00101944, 60.0129
8.78626e-08, 0.00102044, 59.0787
8.78626e-08, 0.00102144, 58.1674
8.78626e-08, 0.00102244, 57.2786
8.78626e-08, 0.00102344, 56.4121
8.78626e-08, 0.00102444, 55.5677
8.78626e-08, 0.00102544, 54.7451
8.78626e-08, 0.00102644, 53.9441
8.78626e-08, 0.00102744, 53.1644
8.78626e-08, 0.00102844, 52.4058
8.78626e-08, 0.00102944, 51.668
8.78626e-08, 0.00103044, 50.9509
8.78626e-08, 0.00103144, 50.2542
8.78626e-08, 0.00103244, 49.5776
8.78626e-08, 0.00103344, 48.9209
8.78626e-08, 0.00103444, 48.2839
8.78626e-08, 0.00103544, 47.6663
8.78626e-08, 0.00103644, 47.068
8.78626e-08, 0.00103744, 46.4887
8.78626e-08, 0.00103844, 45.9281
8.78626e-08, 0.00103944, 45.3862
8.78626e-08, 0.00104044, 44.8625
8.78626e-08, 0.00104144, 44.357
8.78626e-08, 0.00104244, 43.8693
8.78626e-08, 0.00104344, 43.3994
8.78626e-08, 0.00104444, 42.9469
8.78626e-08, 0.00104544, 42.5116
8.78626e-08, 0.00104644, 42.0934
8.78626e-08, 0.00104744, 41.6921
8.78626e-08, 0.00104844, 41.3073
8.78626e-08, 0.00104944, 40.939
8.78626e-08, 0.00105044, 40.5869
8.78626e-08, 0.00105144, 40.2508
8.78626e-08, 0.00105244, 39.9304
8.78626e-08, 0.00105344, 39.6257
8.78626e-08, 0.00105444, 39.3364
8.78626e-08, 0.00105544, 39.0623
8.78626e-08, 0.00105644, 38.8033
8.78626e-08, 0.00105744, 38.559
8.78626e-08, 0.00105844, 38.3294
8.78626e-08, 0.00105944, 38.1142
8.78626e-08, 0.00106044, 37.9132
8.78626e-08, 0.00106144, 37.7263
8.78626e-08, 0.00106244, 37.5533
8.78626e-08, 0.00106344, 37.3939
8.78626e-08, 0.00106444, 37.2481
8.78626e-08, 0.00106544, 37.1156
8.78626e-08, 0.00106644, 36.9962
8.78626e-08, 0.00106744, 36.8898
8.78626e-08, 0.00106844, 36.7962
8.78626e-08, 0.00106944, 36.7151
8.78626e-08, 0.00107044, 36.6465
8.78626e-08, 0.00107144, 36.5902
8.78626e-08, 0.00107244, 36.546
8.78626e-08, 0.00107344, 36.5137
8.79626e-08, 0.000873444, 585.869
8.79626e-08, 0.000874444, 578.685
8.79626e-08, 0.000875444, 571.557
8.79626e-08, 0.000876444, 564.487
8.79626e-08, 0.000877444, 557.473
8.79626e-08, 0.000878444, 550.517
8.79626e-08, 0.000879444, 543.617
8.79626e-08, 0.000880444, 536.775
8.79626e-08, 0.000881444, 529.989
8.79626e-08, 0.000882444, 523.261
8.79626e-08, 0.000883444, 516.59
8.79626e-08, 0.000884444, 509.975
8.79626e-08, 0.000885444, 503.418
8.79626e-08, 0.000886444, 496.918
8.79626e-08, 0.000887444, 490.474
8.79626e-08, 0.000888444, 484.088
8.79626e-08, 0.000889444, 477.758
8.79626e-08, 0.000890444, 471.485
8.79626e-08, 0.000891444, 465.269
8.79626e-08, 0.000892444, 459.109
8.79626e-08, 0.000893444, 453.006
8.79626e-08, 0.000894444, 446.959
8.79626e-08, 0.000895444, 440.969
8.79626e-08, 0.000896444, 435.035
8.79626e-08, 0.000897444, 429.156
