200	6.19920965	0.19325	3.33971
201	6.16836781094527	0.17959	3.36087
202	6.13783133663366	0.16481	3.38104
203	6.10759571428572	0.14455	3.39478
204	6.07765651960784	0.11537	3.3979
205	6.04800941463415	0.07904	3.39343
206	6.01865014563107	0.0398	3.38806
207	5.9895745410628	0.00154	3.38816
208	5.96077850961539	-0.03238	3.39959
209	5.93225803827751	-0.06175	3.42151
210	5.90400919047619	-0.08763	3.45025
211	5.8760281042654	-0.1113	3.48155
212	5.84831099056604	-0.13382	3.51167
213	5.8208541314554	-0.15603	3.53768
214	5.79365387850467	-0.17832	3.5602
215	5.76670665116279	-0.20107	3.58034
216	5.74000893518519	-0.22458	3.59919
217	5.71355728110599	-0.24914	3.61773
218	5.68734830275229	-0.27408	3.63671
219	5.66137867579909	-0.29823	3.65656
220	5.63564513636364	-0.32046	3.67766
221	5.61014447963801	-0.33967	3.70047
222	5.58487355855856	-0.35492	3.72532
223	5.55982928251121	-0.36715	3.75147
224	5.53500861607143	-0.3789	3.77715
225	5.51040857777778	-0.39255	3.8008
226	5.48602623893805	-0.41032	3.82081
227	5.46185872246696	-0.43391	3.83602
228	5.43790320175439	-0.46196	3.84771
229	5.41415689956332	-0.49155	3.85833
230	5.39061708695652	-0.51991	3.87035
231	5.36728108225108	-0.54434	3.88619
232	5.34414625	-0.56271	3.9078
233	5.32121	-0.57555	3.93476
234	5.29846978632479	-0.58508	3.96488
235	5.27592310638298	-0.59355	3.99603
236	5.2535675	-0.60324	4.02612
237	5.23140054852321	-0.61607	4.05325
238	5.20941987394958	-0.6335	4.07607
239	5.18762313807531	-0.65479	4.09553
240	5.16600804166667	-0.67868	4.11324
241	5.14457232365145	-0.70388	4.13081
242	5.12331376033058	-0.72906	4.14989
243	5.10223016460905	-0.75311	4.17192
244	5.0813193852459	-0.77573	4.19727
245	5.06057930612245	-0.79754	4.22507
246	5.04000784552846	-0.81938	4.2542
247	5.01960295546559	-0.84198	4.2836
248	4.99936262096774	-0.86599	4.31236
249	4.97928485943775	-0.89229	4.33922
250	4.95936772	-0.92099	4.36396
251	4.93960928286853	-0.95155	4.38722
252	4.92000765873016	-0.98325	4.41001
253	4.90056098814229	-1.01522	4.43356
254	4.88126744094488	-1.04674	4.45874
255	4.86212521568628	-1.077	4.48687
256	4.8431325390625	-1.10567	4.51824
257	4.82428766536965	-1.13245	4.55275
258	4.80558887596899	-1.15767	4.58923
259	4.78703447876448	-1.18138	4.62682
260	4.76862280769231	-1.20375	4.66458
261	4.75035222222222	-1.2249	4.70171
262	4.73222110687023	-1.24486	4.73719
263	4.71422787072243	-1.2638	4.77116
264	4.6963709469697	-1.28139	4.80408
265	4.67864879245283	-1.29771	4.83673
266	4.66105988721805	-1.31243	4.86988
267	4.6436027340824	-1.32564	4.90405
268	4.62627585820896	-1.33711	4.94009
269	4.60907780669145	-1.34676	4.97847
270	4.59200714814815	-1.35464	5.01947
271	4.57506247232472	-1.36055	5.06258
272	4.55824238970588	-1.36495	5.1067
273	4.54154553113553	-1.36752	5.15107
274	4.52497054744526	-1.36867	5.19477
275	4.50851610909091	-1.36845	5.23711
276	4.4921809057971	-1.36674	5.277
277	4.47596364620939	-1.36394	5.3141
278	4.45986305755396	-1.36016	5.34803
279	4.44387788530466	-1.35569	5.37879
280	4.42800689285714	-1.35091	5.40672
281	4.41224886120996	-1.34596	5.43162
282	4.39660258865248	-1.34127	5.45355
283	4.38106689045936	-1.33697	5.47283
284	4.36564059859155	-1.33337	5.4894
285	4.35032256140351	-1.33073	5.50314
286	4.33511164335664	-1.32878	5.51494
287	4.32000672473868	-1.32714	5.52556
288	4.30500670138889	-1.32541	5.53579
289	4.29011048442907	-1.32314	5.54649
290	4.275317	-1.32002	5.55841
291	4.26062518900344	-1.31573	5.57216
292	4.24603400684932	-1.3098	5.58867
293	4.23154242320819	-1.30184	5.60861
294	4.21714942176871	-1.29223	5.63134
295	4.202854	-1.28155	5.65584
296	4.18865516891892	-1.2704	5.68104
297	4.17455195286195	-1.25927	5.70586
298	4.16054338926175	-1.24889	5.72916
299	4.14662852842809	-1.23978	5.74999
300	4.13280643333333	-1.23244	5.76746
301	4.11907617940199	-1.2274	5.78067
302	4.10543685430464	-1.22489	5.78915
303	4.09188755775578	-1.2246	5.7936
304	4.07842740131579	-1.22615	5.79468
305	4.06505550819672	-1.22886	5.79376
306	4.0517710130719	-1.23218	5.7917
307	4.03857306188925	-1.23564	5.78943
308	4.02546081168831	-1.23878	5.78775
309	4.01243343042071	-1.2412	5.78752
310	3.99949009677419	-1.24246	5.78948
311	3.98663	-1.24215	5.79442
312	3.97385233974359	-1.24025	5.80238
313	3.96115632587859	-1.23716	5.81248
314	3.94854117834395	-1.23348	5.82348
315	3.93600612698413	-1.22975	5.83432
316	3.92355041139241	-1.22656	5.84384
317	3.9111732807571	-1.22437	5.85104
318	3.89887399371069	-1.22374	5.85492
319	3.88665181818182	-1.22508	5.85453
320	3.87450603125	-1.2289	5.84897
321	3.86243591900312	-1.23545	5.83753
322	3.85044077639752	-1.24466	5.82048
323	3.83851990712074	-1.25585	5.79889
324	3.82667262345679	-1.26844	5.77383
325	3.81489824615385	-1.28189	5.74639
326	3.80319610429448	-1.29563	5.71745
327	3.7915655351682	-1.30918	5.68808
328	3.78000588414634	-1.32205	5.65918
329	3.76851650455927	-1.33377	5.63155
330	3.75709675757576	-1.34392	5.6061
331	3.74574601208459	-1.35201	5.58374
332	3.73446364457831	-1.35766	5.56525
333	3.72324903903904	-1.36089	5.55074
334	3.71210158682635	-1.3619	5.53973
335	3.70102068656716	-1.3609	5.53189
336	3.69000574404762	-1.35815	5.52683
337	3.67905617210682	-1.35383	5.5242
338	3.66817139053254	-1.34814	5.52363
339	3.6573508259587	-1.34126	5.5248
340	3.64659391176471	-1.33333	5.5274
341	3.63590008797654	-1.32461	5.53113
342	3.62526880116959	-1.31519	5.53566
343	3.61469950437318	-1.30517	5.54076
344	3.60419165697674	-1.29492	5.5462
345	3.59374472463768	-1.28468	5.55186
346	3.58335817919075	-1.27466	5.55761
347	3.57303149855908	-1.26512	5.56337
348	3.56276416666667	-1.25631	5.56907
349	3.55255567335244	-1.24843	5.57464
350	3.54240551428571	-1.24168	5.57995
351	3.53231319088319	-1.23663	5.58493
352	3.52227821022727	-1.2332	5.58948
353	3.51230008498584	-1.23157	5.59356
354	3.50237833333333	-1.2319	5.59712
355	3.49251247887324	-1.2343	5.60012
356	3.4827020505618	-1.23882	5.60254
357	3.47294658263305	-1.2457	5.60438
358	3.46324561452514	-1.25429	5.60577
359	3.4535986908078	-1.26438	5.60682
360	3.44400536111111	-1.27583	5.60759
361	3.4344651800554	-1.28853	5.60809
362	3.42497770718232	-1.30261	5.60838
363	3.41554250688705	-1.31765	5.60853
364	3.40615914835165	-1.33345	5.60861
365	3.39682720547945	-1.34989	5.60867
366	3.3875462568306	-1.36691	5.60877
367	3.37831588555858	-1.38448	5.60893
368	3.36913567934783	-1.40229	5.60927
369	3.3600052303523	-1.42025	5.60977
370	3.35092413513513	-1.43827	5.61045
371	3.34189199460916	-1.45614	5.61145
372	3.33290841397849	-1.47372	5.61272
373	3.32397300268097	-1.49097	5.61427
374	3.31508537433155	-1.50783	5.61612
375	3.30624514666667	-1.5238	5.61846
376	3.29745194148936	-1.53904	5.62118
377	3.28870538461538	-1.55353	5.62428
378	3.28000510582011	-1.56716	5.62778
379	3.27135073878628	-1.57933	5.63195
380	3.26274192105263	-1.59043	5.63658
381	3.25417829396325	-1.60042	5.64166
382	3.2456595026178	-1.60879	5.64738
383	3.23718519582245	-1.61573	5.65368
384	3.22875502604167	-1.62165	5.6603
385	3.22036864935065	-1.62652	5.66722
386	3.2120257253886	-1.63018	5.6744
387	3.20372591731266	-1.63323	5.68163
388	3.19546889175258	-1.63572	5.68888
389	3.18725431876607	-1.63749	5.69599
390	3.17908187179487	-1.63894	5.70286
391	3.17095122762148	-1.64017	5.70952
392	3.16286206632653	-1.64121	5.71571
393	3.15481407124682	-1.64228	5.7214
394	3.14680692893401	-1.64341	5.72664
395	3.13884032911392	-1.64476	5.73108
396	3.13091396464646	-1.64649	5.73476
397	3.12302753148615	-1.64853	5.73785
398	3.11518072864322	-1.65119	5.73986
399	3.10737325814536	-1.65432	5.74107

851	1.45692353701528	-28.41252	1.73427
852	1.45521353286385	-28.50079	1.73772
853	1.45350753810082	-28.58906	1.74117
854	1.45180553864169	-28.67742	1.74466
855	1.45010752046784	-28.76608	1.74833
856	1.44841346962617	-28.85474	1.75199
857	1.4467233722287	-28.94341	1.75565
858	1.44503721445221	-29.03207	1.75931
859	1.44335498253783	-29.12073	1.76297
860	1.4416766627907	-29.2094	1.76664
861	1.44000224157956	-29.29808	1.77035
862	1.43833170533643	-29.3869	1.77436
863	1.4366650405562	-29.47573	1.77838
864	1.4350022337963	-29.56455	1.7824
865	1.4333432716763	-29.65337	1.78642
866	1.4316881408776	-29.7422	1.79044
867	1.43003682814302	-29.83102	1.79446
868	1.4283893202765	-29.91984	1.79848
869	1.42674560414269	-30.00855	1.80296
870	1.42510566666667	-30.09725	1.80747
871	1.42346949483352	-30.18595	1.81199
872	1.42183707568807	-30.27465	1.8165
873	1.42020839633448	-30.36335	1.82101
874	1.41858344393593	-30.45206	1.82553
875	1.41696220571429	-30.54076	1.83004
876	1.41534466894977	-30.62938	1.83495
877	1.41373082098062	-30.71795	1.84011
878	1.41212064920273	-30.80651	1.84528
879	1.4105141410694	-30.89508	1.85044
880	1.40891128409091	-30.98365	1.8556
881	1.40731206583428	-31.07222	1.86076
882	1.4057164739229	-31.16079	1.86592
883	1.40412449603624	-31.24928	1.87122
884	1.4025361199095	-31.33743	1.87716
885	1.40095133333333	-31.42557	1.8831
886	1.3993701241535	-31.51372	1.88904
887	1.39779248027058	-31.60186	1.89498
888	1.39621838963964	-31.69	1.90092
889	1.39464784026997	-31.77815	1.90686
890	1.39308082022472	-31.86629	1.9128
891	1.39151731762065	-31.95418	1.91928
892	1.3899573206278	-32.04189	1.92612
893	1.38840081746921	-32.1296	1.93297
894	1.38684779642058	-32.21731	1.93981
895	1.38529824581006	-32.30502	1.94666
896	1.38375215401786	-32.39273	1.9535
897	1.38220950947603	-32.48044	1.96035
898	1.38067030066815	-32.56815	1.9672
899	1.37913451612903	-32.65551	1.9748
900	1.37760214444444	-32.74283	1.9825
