1.685,0.632771
1.686,0.629299
1.687,0.625836
1.688,0.622384
1.689,0.618941
1.69,0.615509
1.691,0.612087
1.692,0.608675
1.693,0.605273
1.694,0.601882
1.695,0.5985
1.696,0.595129
1.697,0.591768
1.698,0.588417
1.699,0.585077
1.7,0.581746
1.701,0.578426
1.702,0.575116
1.703,0.571817
1.704,0.568528
1.705,0.565249
1.706,0.56198
1.707,0.558721
1.708,0.555473
1.709,0.552235
1.71,0.549008
1.711,0.545791
1.712,0.542584
1.713,0.539387
1.714,0.536201
1.715,0.533026
1.716,0.52986
1.717,0.526705
1.718,0.523561
1.719,0.520427
1.72,0.517303
1.721,0.51419
1.722,0.511087
1.723,0.507994
1.724,0.504912
1.725,0.501841
1.726,0.49878
1.727,0.495729
1.728,0.492689
1.729,0.489659
1.73,0.48664
1.731,0.483632
1.732,0.480634
1.733,0.477646
1.734,0.474669
1.735,0.471703
1.736,0.468747
1.737,0.465801
1.738,0.462867
1.739,0.459943
1.74,0.457029
1.741,0.454126
1.742,0.451234
1.743,0.448352
1.744,0.445481
1.745,0.44262
1.746,0.43977
1.747,0.436931
1.748,0.434102
1.749,0.431284
1.75,0.428477
1.751,0.42568
1.752,0.422894
1.753,0.420119
1.754,0.417355
1.755,0.414601
1.756,0.411858
1.757,0.409125
1.758,0.406404
1.759,0.403693
1.76,0.400993
1.761,0.398303
1.762,0.395624
1.763,0.392956
1.764,0.390299
1.765,0.387653
1.766,0.385017
1.767,0.382393
1.768,0.379779
1.769,0.377175
1.77,0.374583
1.771,0.372001
1.772,0.369431
1.773,0.366871
1.774,0.364322
1.775,0.361784
1.776,0.359256
1.777,0.35674
1.778,0.354234
1.779,0.351739
1.78,0.349256
1.781,0.346783
1.782,0.34432
1.783,0.341869
1.784,0.339429
1.785,0.337
1.786,0.334581
1.787,0.332174
1.788,0.329777
1.789,0.327392
1.79,0.325017
1.791,0.322653
1.792,0.3203
1.793,0.317959
1.794,0.315628
1.795,0.313308
1.796,0.310999
1.797,0.308701
1.798,0.306414
1.799,0.304138
1.8,0.301873
1.801,0.299619
1.802,0.297377
1.803,0.295145
1.804,0.292924
1.805,0.290714
1.806,0.288515
1.807,0.286328
1.808,0.284151
1.809,0.281985
1.81,0.279831
1.811,0.277687
1.812,0.275555
1.813,0.273434
1.814,0.271323
1.815,0.269224
1.816,0.267136
1.817,0.265059
1.818,0.262993
1.819,0.260938
1.82,0.258895
1.821,0.256862
1.822,0.254841
1.823,0.25283
1.824,0.250831
1.825,0.248843
1.826,0.246866
1.827,0.2449
1.828,0.242946
1.829,0.241002
1.83,0.23907
1.831,0.237149
1.832,0.235239
1.833,0.23334
1.834,0.231452
1.835,0.229576
1.836,0.22771
1.837,0.225856
1.838,0.224013
1.839,0.222181
1.84,0.220361
1.841,0.218551
1.842,0.216753
1.843,0.214966
1.844,0.213191
1.845,0.211426
1.846,0.209673
1.847,0.207931
1.848,0.2062
1.849,0.20448
1.85,0.202772
1.851,0.201074
1.852,0.199388
1.853,0.197714
1.854,0.19605
1.855,0.194398
1.856,0.192757
1.857,0.191127
1.858,0.189509
1.859,0.187902
1.86,0.186306
1.861,0.184721
1.862,0.183148
1.863,0.181585
1.864,0.180035
1.865,0.178495
1.866,0.176967
1.867,0.17545
1.868,0.173944
1.869,0.172449
1.87,0.170966
1.871,0.169494
1.872,0.168034
1.873,0.166584
1.874,0.165146
1.875,0.163719
1.876,0.162304
1.877,0.1609
1.878,0.159507
1.879,0.158125
1.88,0.156755
1.881,0.155396
1.882,0.154049
1.883,0.152712
1.884,0.151387
1.885,0.150074
1.886,0.148771
1.887,0.14748
1.888,0.1462
1.889,0.144932
1.89,0.143675
1.891,0.142429
1.892,0.141195
1.893,0.139971
1.894,0.13876
1.895,0.137559
1.896,0.13637
1.897,0.135192
1.898,0.134026
1.899,0.13287
1.9,0.131727
1.901,0.130594
1.902,0.129473
1.903,0.128363
1.904,0.127265
1.905,0.126177
1.906,0.125101
1.907,0.124037
1.908,0.122984
1.909,0.121942
1.91,0.120911
1.911,0.119892
1.912,0.118884
1.913,0.117888
1.914,0.116902
1.915,0.115928
1.916,0.114966
1.917,0.114015
1.918,0.113075
1.919,0.112146
1.92,0.111229
1.921,0.110323
1.922,0.109428
1.923,0.108545
1.924,0.107673
1.925,0.106813
1.926,0.105963
1.927,0.105125
1.928,0.104299
1.929,0.103483
1.93,0.102679
1.931,0.101887
1.932,0.101105
1.933,0.100335
1.934,0.0995767
1.935,0.0988292
1.936,0.0980931
1.937,0.0973684
1.938,0.0966549
1.939,0.0959527
1.94,0.0952618
1.941,0.0945823
1.942,0.093914
1.943,0.0932571
1.944,0.0926114
1.945,0.091977
1.946,0.091354
1.947,0.0907422
1.948,0.0901417
1.949,0.0895525
1.95,0.0889746
1.951,0.088408
1.952,0.0878526
1.953,0.0873085
1.954,0.0867758
1.955,0.0862542
1.956,0.085744
1.957,0.085245
1.958,0.0847573
1.959,0.0842808
1.96,0.0838156
1.961,0.0833617
1.962,0.082919
1.963,0.0824876
1.964,0.0820674
1.965,0.0816584
1.966,0.0812607
1.967,0.0808742
1.968,0.080499
1.969,0.080135
1.97,0.0797822
1.971,0.0794406
1.972,0.0791103
1.973,0.0787912
1.974,0.0784833
1.975,0.0781865
1.976,0.077901
1.977,0.0776267
1.978,0.0773636
1.979,0.0771117
1.98,0.076871
1.981,0.0766414
1.982,0.076423
1.983,0.0762159
1.984,0.0760198
1.985,0.075835
1.986,0.0756613
1.987,0.0754987
1.988,0.0753473
1.989,0.0752071
1.99,0.075078
1.991,0.07496
1.992,0.0748532
1.993,0.0747574
1.994,0.0746729
1.995,0.0745994
1.996,0.074537
1.997,0.0744858
1.998,0.0744456
1.999,0.0744165
2,0.0743986
2.001,0.0743917
2.002,0.0743959
2.003,0.0744111
2.004,0.0744375
2.005,0.0744749
2.006,0.0745233
2.007,0.0745828
2.008,0.0746533
2.009,0.0747349
2.01,0.0748275
2.011,0.0749311
2.012,0.0750458
2.013,0.0751715
2.014,0.0753081
2.015,0.0754558
2.016,0.0756145
2.017,0.0757841
2.018,0.0759647
2.019,0.0761563
2.02,0.0763589
2.021,0.0765724
2.022,0.0767969
2.023,0.0770323
2.024,0.0772787
2.025,0.077536
2.026,0.0778042
2.027,0.0780833
2.028,0.0783733
2.029,0.0786743
2.03,0.0789861
2.031,0.0793088
2.032,0.0796424
2.033,0.0799869
2.034,0.0803422
2.035,0.0807084
2.036,0.0810855
2.037,0.0814733
2.038,0.0818721
2.039,0.0822816
2.04,0.0827019
2.041,0.0831331
2.042,0.0835751
2.043,0.0840278
2.044,0.0844913
2.045,0.0849656
2.046,0.0854507
2.047,0.0859465
2.048,0.0864531
2.049,0.0869704
2.05,0.0874985
2.051,0.0880372
2.052,0.0885867
2.053,0.0891469
2.054,0.0897178
2.055,0.0902993
2.056,0.0908916
2.057,0.0914945
2.058,0.092108
2.059,0.0927322
2.06,0.0933671
2.061,0.0940126
2.062,0.0946687
2.063,0.0953354
2.064,0.0960127
2.065,0.0967006
2.066,0.097399
2.067,0.0981081
2.068,0.0988277
2.069,0.0995579
2.07,0.100299
2.071,0.10105
2.072,0.101812
2.073,0.102584
2.074,0.103367
2.075,0.10416
2.076,0.104963
2.077,0.105778
2.078,0.106602
2.079,0.107437
2.08,0.108283
2.081,0.109139
2.082,0.110005
2.083,0.110882
2.084,0.111769
2.085,0.112667
2.086,0.113574
2.087,0.114493
2.088,0.115421
2.089,0.11636
2.09,0.117309
2.091,0.118269
2.092,0.119239
2.093,0.120219
2.094,0.121209
2.095,0.12221
2.096,0.123221
2.097,0.124242
2.098,0.125274
2.099,0.126315
2.1,0.127367
2.101,0.128429
2.102,0.129501
2.103,0.130583
2.104,0.131676
2.105,0.132779
2.106,0.133891
2.107,0.135014
2.108,0.136147
2.109,0.13729
2.11,0.138443
2.111,0.139607
2.112,0.14078
2.113,0.141963
2.114,0.143156
2.115,0.14436
2.116,0.145573
2.117,0.146796
2.118,0.14803
2.119,0.149273
2.12,0.150526
2.121,0.151789
2.122,0.153062
2.123,0.154345
2.124,0.155638
2.125,0.15694
2.126,0.158253
2.127,0.159575
2.128,0.160908
2.129,0.16225
2.13,0.163601
2.131,0.164963
2.132,0.166334
2.133,0.167716
2.134,0.169106
2.135,0.170507
2.136,0.171917
2.137,0.173337
2.138,0.174767
2.139,0.176206
2.14,0.177656
2.141,0.179114
2.142,0.180582
2.143,0.18206
2.144,0.183548
2.145,0.185045
2.146,0.186552
2.147,0.188068
2.148,0.189594
2.149,0.191129
2.15,0.192674
2.151,0.194228
2.152,0.195791
2.153,0.197365
2.154,0.198947
2.155,0.200539
2.156,0.202141
2.157,0.203751
2.158,0.205372
2.159,0.207001
2.16,0.20864
2.161,0.210288
2.162,0.211946
2.163,0.213613
2.164,0.215289
2.165,0.216974
2.166,0.218669
2.167,0.220372
2.168,0.222085
2.169,0.223808
2.17,0.225539
2.171,0.22728
2.172,0.229029
2.173,0.230788
2.174,0.232556
2.175,0.234333
2.176,0.236119
2.177,0.237914
2.178,0.239718
2.179,0.241531
2.18,0.243353
2.181,0.245185
2.182,0.247025
2.183,0.248874
2.184,0.250732
2.185,0.252598
2.186,0.254474
2.187,0.256359
2.188,0.258252
2.189,0.260155
2.19,0.262066
2.191,0.263986
2.192,0.265915
2.193,0.267852
2.194,0.269798
2.195,0.271753
2.196,0.273717
2.197,0.275689
2.198,0.27767
2.199,0.27966
2.2,0.281658
2.201,0.283665
2.202,0.285681
2.203,0.287705
2.204,0.289737
2.205,0.291778
2.206,0.293828
2.207,0.295886
2.208,0.297953
2.209,0.300028
2.21,0.302112
2.211,0.304204
2.212,0.306304
2.213,0.308413
2.214,0.31053
2.215,0.312655
2.216,0.314789
2.217,0.316931
2.218,0.319081
2.219,0.32124
2.22,0.323407
2.221,0.325582
2.222,0.327765
2.223,0.329956
2.224,0.332156
2.225,0.334363
2.226,0.336579
2.227,0.338803
2.228,0.341035
2.229,0.343275
2.23,0.345523
2.231,0.347779
2.232,0.350043
2.233,0.352315
2.234,0.354595
2.235,0.356883
2.236,0.359179
2.237,0.361482
2.238,0.363794
2.239,0.366113
2.24,0.36844
2.241,0.370775
2.242,0.373118
2.243,0.375468
2.244,0.377827
2.245,0.380193
2.246,0.382566
2.247,0.384947
2.248,0.387336
2.249,0.389733
2.25,0.392137
2.251,0.394549
2.252,0.396968
2.253,0.399395
2.254,0.401829
2.255,0.404271
2.256,0.40672
2.257,0.409177
2.258,0.411641
2.259,0.414112
2.26,0.416591
2.261,0.419077
2.262,0.421571
2.263,0.424071
2.264,0.42658
2.265,0.429095
2.266,0.431618
2.267,0.434147
2.268,0.436684
2.269,0.439229
2.27,0.44178
2.271,0.444338
2.272,0.446904
2.273,0.449476
2.274,0.452056
2.275,0.454643
2.276,0.457236
2.277,0.459837
2.278,0.462444
2.279,0.465059
2.28,0.46768
2.281,0.470309
2.282,0.472944
2.283,0.475586
2.284,0.478235
2.285,0.48089
2.286,0.483553
2.287,0.486222
2.288,0.488897
2.289,0.49158
2.29,0.494269
2.291,0.496965
2.292,0.499667
2.293,0.502376
2.294,0.505092
2.295,0.507814
2.296,0.510542
2.297,0.513277
2.298,0.516019
2.299,0.518767
2.3,0.521521
2.301,0.524282
2.302,0.527049
2.303,0.529823
2.304,0.532602
2.305,0.535388
2.306,0.538181
2.307,0.540979
2.308,0.543784
2.309,0.546595
2.31,0.549412
2.311,0.552236
2.312,0.555065
2.313,0.5579
2.314,0.560742
2.315,0.56359
2.316,0.566443
2.317,0.569303
2.318,0.572168
2.319,0.57504
2.32,0.577917
2.321,0.5808
2.322,0.583689
2.323,0.586584
2.324,0.589485
2.325,0.592391
2.326,0.595304
2.327,0.598222
2.328,0.601145
2.329,0.604075
2.33,0.607009
2.331,0.60995
2.332,0.612896
2.333,0.615848
2.334,0.618805
2.335,0.621768
2.336,0.624736
2.337,0.62771
2.338,0.630689
2.339,0.633673
2.34,0.636663
2.341,0.639659
2.342,0.642659
2.343,0.645665
2.344,0.648676
2.345,0.651693
2.346,0.654714
2.347,0.657741
2.348,0.660773
2.349,0.66381
2.35,0.666852
2.351,0.669899
2.352,0.672951
2.353,0.676009
2.354,0.679071
2.355,0.682138
2.356,0.68521
2.357,0.688288
2.358,0.69137
2.359,0.694456
2.36,0.697548
2.361,0.700644
2.362,0.703746
2.363,0.706852
2.364,0.709962
2.365,0.713078
2.366,0.716198
2.367,0.719322
2.368,0.722452
2.369,0.725586
2.37,0.728724
2.371,0.731867
2.372,0.735014
2.373,0.738166
2.374,0.741322
2.375,0.744483
2.376,0.747648
2.377,0.750818
2.378,0.753991
2.379,0.757169
2.38,0.760352
2.381,0.763538
2.382,0.766729
2.383,0.769924
2.384,0.773123
2.385,0.776326
2.386,0.779534
2.387,0.782745
2.388,0.78596
2.389,0.78918
2.39,0.792403
2.391,0.79563
2.392,0.798862
2.393,0.802097
2.394,0.805336
2.395,0.808579
2.396,0.811825
2.397,0.815076
2.398,0.81833
2.399,0.821588
2.4,0.824849
2.401,0.828115
2.402,0.831383
2.403,0.834656
2.404,0.837932
2.405,0.841212
2.406,0.844495
2.407,0.847781
2.408,0.851071
2.409,0.854365
2.41,0.857661
2.411,0.860962
2.412,0.864265
2.413,0.867572
2.414,0.870882
2.415,0.874196
2.416,0.877512
2.417,0.880832
2.418,0.884155
2.419,0.887481
2.42,0.89081
2.421,0.894142
2.422,0.897478
2.423,0.900816
2.424,0.904157
2.425,0.907501
2.426,0.910849
2.427,0.914199
2.428,0.917552
2.429,0.920907
2.43,0.924266
2.431,0.927627
2.432,0.930991
2.433,0.934358
2.434,0.937727
2.435,0.9411
2.436,0.944474
2.437,0.947852
2.438,0.951231
2.439,0.954614
2.44,0.957999
2.441,0.961386
2.442,0.964776
2.443,0.968168
2.444,0.971563
2.445,0.97496
2.446,0.978359
2.447,0.981761
2.448,0.985165
2.449,0.988571
2.45,0.991979
2.451,0.99539
2.452,0.998802
2.453,1.00222
2.454,1.00563
2.455,1.00905
2.456,1.01247
2.457,1.0159
2.458,1.01932
2.459,1.02275
2.46,1.02618
2.461,1.02961
2.462,1.03304
2.463,1.03647
2.464,1.03991
2.465,1.04335
2.466,1.04679
2.467,1.05023
2.468,1.05367
2.469,1.05712
2.47,1.06056
2.471,1.06401
2.472,1.06746
2.473,1.07091
2.474,1.07436
2.475,1.07781
2.476,1.08127
2.477,1.08473
2.478,1.08818
2.479,1.09164
2.48,1.0951
2.481,1.09856
2.482,1.10203
2.483,1.10549
2.484,1.10896
2.485,1.11242
2.486,1.11589
2.487,1.11936
2.488,1.12283
2.489,1.1263
2.49,1.12977
2.491,1.13324
2.492,1.13672
2.493,1.14019
2.494,1.14367
2.495,1.14714
2.496,1.15062
2.497,1.1541
2.498,1.15757
2.499,1.16105
2.5,1.16453
