591.0000	0.291388
592.0000	0.284469
593.0000	0.277706
594.0000	0.271097
595.0000	0.264641
596.0000	0.258348
597.0000	0.252215
598.0000	0.246238
599.0000	0.240405
600.0000	0.234771
601.0000	0.22933
602.0000	0.223981
603.0000	0.218768
604.0000	0.213721
605.0000	0.208804
606.0000	0.203996
607.0000	0.199292
608.0000	0.194759
609.0000	0.190377
610.0000	0.186119
611.0000	0.181955
612.0000	0.17791
613.0000	0.17397
614.0000	0.170151
615.0000	0.166429
616.0000	0.162808
617.0000	0.159272
618.0000	0.155842
619.0000	0.152503
620.0000	0.149235
621.0000	0.14605
622.0000	0.142987
623.0000	0.140026
624.0000	0.137153
625.0000	0.134306
626.0000	0.131539
627.0000	0.128865
628.0000	0.126254
629.0000	0.123711
630.0000	0.121232
631.0000	0.118842
632.0000	0.11649
633.0000	0.114203
634.0000	0.111981
635.0000	0.109835
636.0000	0.107705
637.0000	0.10563
638.0000	0.103628
639.0000	0.101685
640.0000	0.0997575
641.0000	0.0979153
642.0000	0.0961057
643.0000	0.0943546
644.0000	0.0926121
645.0000	0.0909405
646.0000	0.0893056
647.0000	0.0876946
648.0000	0.0861457
649.0000	0.0846281
650.0000	0.0831424
651.0000	0.0816886
652.0000	0.0803275
653.0000	0.0789833
654.0000	0.0776356
655.0000	0.0763422
656.0000	0.075097
657.0000	0.0738494
658.0000	0.0726237
659.0000	0.0714318
660.0000	0.0702864
661.0000	0.0691598
662.0000	0.0680786
663.0000	0.0669896
664.0000	0.0659333
665.0000	0.0649167
666.0000	0.0639164
667.0000	0.0629566
668.0000	0.0619904
669.0000	0.06105
670.0000	0.0601432
671.0000	0.0592107
672.0000	0.0583092
673.0000	0.0574661
674.0000	0.0566541
675.0000	0.055854
676.0000	0.0550781
677.0000	0.0543065
678.0000	0.0535521
679.0000	0.0528215
680.0000	0.0520935
681.0000	0.0513617
682.0000	0.0506789
683.0000	0.0500034
684.0000	0.0493595
685.0000	0.0487313
686.0000	0.0480764
687.0000	0.0474413
688.0000	0.0468471
689.0000	0.0462638
690.0000	0.0456806
691.0000	0.0451174
692.0000	0.0445486
693.0000	0.0440086
694.0000	0.0434552
695.0000	0.042941
696.0000	0.0424258
697.0000	0.041921
698.0000	0.0414138
699.0000	0.040934
700.0000	0.0404722
701.0000	0.0399843
702.0000	0.0395122
703.0000	0.0390699
704.0000	0.0386419
705.0000	0.038194
706.0000	0.0377773
707.0000	0.0373212
708.0000	0.0368839
709.0000	0.0364435
710.0000	0.0360357
711.0000	0.0356408
712.0000	0.0352836
713.0000	0.034901
714.0000	0.0345742
715.0000	0.034216
716.0000	0.0338441
717.0000	0.0334827
718.0000	0.0331388
719.0000	0.0327933
720.0000	0.0324337
721.0000	0.0320802
722.0000	0.0317604
723.0000	0.0314548
724.0000	0.0311484
725.0000	0.0308444
726.0000	0.0305307
727.0000	0.0302205
728.0000	0.0298823
729.0000	0.0296297
730.0000	0.0293332
731.0000	0.0290276
732.0000	0.0287567
733.0000	0.0285244
734.0000	0.0282207
735.0000	0.0279794
736.0000	0.0277185
737.0000	0.0274922
738.0000	0.0272343
739.0000	0.0269677
740.0000	0.0267193
741.0000	0.0267204
742.0000	0.0264502
743.0000	0.0261688
744.0000	0.0259445
745.0000	0.0257102
746.0000	0.0254848
747.0000	0.0252829
748.0000	0.0250357
749.0000	0.0247907
750.0000	0.0245998
751.0000	0.0243633
752.0000	0.0241614
753.0000	0.0239837
754.0000	0.0237519
755.0000	0.023588
756.0000	0.0234337
757.0000	0.0232554
758.0000	0.0230793
759.0000	0.0229449
760.0000	0.0227636
761.0000	0.0225458
762.0000	0.022355
763.0000	0.0221457
764.0000	0.0219585
765.0000	0.0217941
766.0000	0.0215577
767.0000	0.0213884
768.0000	0.0211938
769.0000	0.0210014
770.0000	0.0208512
771.0000	0.0206601
772.0000	0.0204891
773.0000	0.020275
774.0000	0.0201244
775.0000	0.0199229
776.0000	0.0197581
777.0000	0.0196103
778.0000	0.0194865
779.0000	0.0193332
780.0000	0.0192405
781.0000	0.0191124
782.0000	0.0190219
783.0000	0.0188714
784.0000	0.0187725
785.0000	0.0186727
786.0000	0.018521
787.0000	0.0184024
788.0000	0.0182647
789.0000	0.0181836
790.0000	0.018059
791.0000	0.0179618
792.0000	0.0178625
793.0000	0.0177245
794.0000	0.0176084
795.0000	0.017507
796.0000	0.0173796
797.0000	0.0172116
798.0000	0.0170784
799.0000	0.0169636
800.0000	0.0167846
801.0000	0.0166277
802.0000	0.0165324
803.0000	0.0164338
804.0000	0.0163157
805.0000	0.0162278
806.0000	0.016145
807.0000	0.015954
808.0000	0.0158326
809.0000	0.0156864
810.0000	0.01556
811.0000	0.0154273
812.0000	0.0152674
813.0000	0.0151412
814.0000	0.0151194
815.0000	0.0150389
816.0000	0.0149975
817.0000	0.0149395
818.0000	0.014816
819.0000	0.014648
820.0000	0.0145935
821.0000	0.0144628
822.0000	0.0143614
823.0000	0.0143438
824.0000	0.0142562
825.0000	0.0141924
826.0000	0.014073
827.0000	0.0139479
828.0000	0.0139038
829.0000	0.0139157
830.0000	0.0138046
831.0000	0.0136584
832.0000	0.0135316
833.0000	0.0134176
834.0000	0.0133638
835.0000	0.0133139
836.0000	0.0132706
837.0000	0.0132759
838.0000	0.0131931
839.0000	0.0130764
840.0000	0.0130189
841.0000	0.0130476
842.0000	0.0130155
843.0000	0.0129418
844.0000	0.0128851
845.0000	0.0127214
846.0000	0.0126137
847.0000	0.0125966
848.0000	0.0126082
849.0000	0.0124999
850.0000	0.0124259
